title,price,rating,reviews,discount,brand,product_url
Apple iPhone 15 Pro Max (512 GB) - White Titanium,149900.0,4.5,498,,Apple,https://www.amazon.in/Apple-iPhone-Pro-Max-512/dp/B0CHX7FDD7/ref=sr_1_9
Samsung Galaxy S25 Plus 5G (12GB RAM + 256GB Storage) Silver Shadow,74994.0,4.5,242,25.0,Samsung,https://www.amazon.in/Samsung-Galaxy-Storage-Silver-Shadow/dp/B0DVC857PM/ref=sr_1_7
"Portronics Konnect X USB to 8 Pin/Lightning Fast Charging Cable with 3A Output,Data Sync,Nylon Braided, Aluminium Alloy Shell, Compatible With iPhone 14,13,12,11, X, 8 Pro/Pro Max Series, iPad (Black)",139.0,4.0,2617,80.0,Portronics,https://www.amazon.in/Portronics-Charging-Transfer-Aluminium-compatible/dp/B0CR7B4SX1/ref=sr_1_79
Apple EarPods (USB-C) ​​​​​​​,1649.0,4.3,9681,18.0,Apple,https://www.amazon.in/Apple-MYQY3ZM-A-EarPods-USB-C/dp/B0DCNWN8NZ/ref=sr_1_29
Protective Charger Case for iPhone 18W 20W iPhone 17 16 15 14 13 12 11 Pro Max Charger Protective Cover Data with Cable Protective Sleeve-Batman Multicolor,149.0,4.6,35,85.0,Brand: VNJ ACCESSORIES,https://www.amazon.in/VNJ-ACCESSORIES-Protective-Sleeve-Batman-Multicolor/dp/B0FMY9G5KX/ref=sr_1_48
"iPhone Air 512 GB: Thinnest iPhone Ever, 16.63 cm (6.5″) Display with Promotion up to 120Hz, Powerful A19 Pro Chip, Center Stage Front Camera, All-Day Battery Life; Sky Blue",113990.0,4.2,95,19.0,Apple,https://www.amazon.in/iPhone-Air-512-GB-Promotion/dp/B0FQFH6CV1/ref=sr_1_6
Spigen Ez Fit Tempered Glass Full Screen Protector For Iphone 14 Pro Max Smartphone - 2 Pack (Sensor Protection),1325.0,4.3,122181,5.0,Spigen,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0B23LW7NV/ref=sr_1_80
"Oppo Reno15 5G (Twilight Blue, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",48999.0,4.6,82,11.0,OPPO,https://www.amazon.in/Reno15-Twilight-Storage-Additional-Exchange/dp/B0G8XGVQ69/ref=sr_1_10
Spigen Liquid Air Back Cover Case Compatible with iPhone 17 (TPU | Matte Black),930.0,4.2,5470,51.0,Spigen,https://www.amazon.in/Spigen-Liquid-Cover-Compatible-iPhone/dp/B0FD2JMYY8/ref=sr_1_51
"iQOO Neo 10 (Titanium Chrome, 8GB RAM, 256GB Storage) | Snapdragon 8s Gen 4 Processor & SuperComputing Chip Q1 | 7000 mAh Battery | Segment’s Highest 144 FPS Gaming Smartphone",36998.0,4.4,4350,5.0,iQOO,https://www.amazon.in/iQOO-Snapdragon-Processor-SuperComputing-Smartphone/dp/B0F83LL1D2/ref=sr_1_26
DailyObjects iPhone 17 Pro Stack Classic Magnetic Case Cover | Compatible with Magsafe | Camera & Body Protection | Shock/Scratch Proof| Dual Hybrid Protection | Wireless Charging - Coral Red,1699.0,4.0,52,15.0,DailyObjects,https://www.amazon.in/DailyObjects-Magnetic-Compatible-Protection-Wireless/dp/B0G5YNNK6F/ref=sr_1_75
Elzzi Microfiber Logo Cut Cover Compatible for iPhone 17 Case Liquid Silicone Cases Full Body 4 Layer Protective Covers Shockproof Back Cover with High Raised Camera Lips (Sky Blue),293.0,3.9,92,67.0,Elzzi,https://www.amazon.in/Elzzi-Microfiber-Compatible-iPhone-17/dp/B0GF359BMR/ref=sr_1_58
"Hollyland Wireless Magnetic Mini Microphone: Lark A1 Mini Duo Wireless Mic for iPhone15/16/iPad/Android Smartphone with 3-Lv Noise Cancel, 200m Transmission for YouTube Podcast Vlog Content Creation",4099.0,4.1,3674,57.0,Hollyland,https://aax-eu-zaz.amazon.in/x/c/JCLyUGqVgw_FslnFqizmhREAAAGcalYfFwoAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICBUZlcP/clv1c_ek-YBPHXUsbWHn2mJtYb8xPAyU13fwsZ4fybrWf_tgGnIbXHc0rzNma_xV84QCDI26m7Um16O0jEti5cdNvvb4-5rBadY2NXvwouV70dwedgDyEpoC9oMGtWeWnUpX4Lg3Aua-X0QTOyy5ACfsp0Tnuo8teu7pXqk8vYzCK24Kau2OscDZosBZl3m1373L-Nm9RDgrTcNnO4ZUQ_EQnB-Oy21vU9OGgQ3q788LP4keTBcIp1TZU8X7quiO6xhOJKOuJGtISqc2IqNZ-hF7ZR3tLkZYt6chz4h0L2zqV5dvS1Kz-InQ1RIB3pIqIrbhdnFU87tHO4jtFxxrhEbUK5En4qhtpbFAWAEwGDg5B4a2K-04r3HJeHmy4Htfc2WplhKv1gq6xvVOayi0m8J3QXMOs9hCzdmAuoxoMDoXRXAh7ahAyhYgS6NxZKFT_DSd4K0JHo9L0jR4nShZE1Y9-IiBccocg4h6ymkHOIHvPegjyRwdSDSb3ef1coSWjXpX8E1Z2xNoTwNCcnfd-ecyZn4GSdGZaw11TLJA4O0zk9GBlobx7dGlFUBl9C3XO9dd2aE2Y8YyPSOZ96Zlya_eeg-fwB2qXEl_RHNpsQsx_lNWRrnbJ9qfE5k6C5gYUBhV87k07gGKaql75e3VdrHS-5NxaKpnPz5ESwVyZe26eMFGxuC4nDZkYqhyZJkJWffUsJIPDlJK6M2mIx1wjEIIghvuJ2Wufl1I9iyBAEvyE2A3euSMZ85cI0Hm_K5ygCsyX85cAsYh4f5636J60zuhubNcGt5lLjDBYAcBlyniNOhHTJQj9aJCwzeIWddS9yve4Aa_U_S42QWC6xTvxP6z3Le4i-yeRWcvwG4qUKlhADQrATxz0HycaHk8-orqxLkR7Q4Cpj0rhaUbOoNcbfXG-7v7Na0Aa1LY0QBcDCHq3LolHfOkmxHOZekHDNoVYYhFjNkY3_R63g6DStIZwJ2ex5T-Bd1TCUtP2H24LG_3EIsQtZg-eTZN52HROdPr6Cd799eD76Q4NI2kJQhloH8QeEfUK1B-m-Y2x1EGs-y90xAqNfzYI2Jq3LKmMLKW7xOb53wfgS3qDGW6C-ImmTgfMqH0X1nyKW9K4oQYGu0pjCsbZ3cj6ZbSm78puWDC5v2icoSxo8C9eYHhjG3C7g2s6_M5yQc9tGHcaR9cW3iuH7WCSWvYZn-SRAyV_gG4_yGUgIKeFDp5AS7xGtUaMPXxfTW5o08QDB0R6-29_QeWOpfXDVwTIEk5K_NyOD8LybXV6Kpj6UxkWl2CP0Xq-H2A4MJqri66KGrposL9lemSW09qtCC6neG8R4phHEtseAcKlOQKcXTODxVZmRUaZqjS1LlsPCZBxEJWRfSpJYw_sk-RM8Ixa2Kqy8utaJaUFcRzzP9iFj4fHYE540MOotIvfj5HZwLLo4IxdEDDLbyqmbPW009kE1BCQT3COY7FOdEpbxzmFXHQxOAdaM2CW_azCNBFzrerdacHsCyn2wUl34KLsHaaCPvowCgU4op_6iIEPaTWEfCNhoeHdX2d-KUX1ys8mPhFDDVF6c7zssvhXeBGKkURzZRAq4zwba12q19QrDjP_wL5MZmfCsBH0eVxwmxZj5a2ZXzVbLSM1eaMdmdBtg-zS7gzoZeT46o9iwsC3kzMob_9evrA/https://www.amazon.in/Hollyland-Wireless-Magnetic-Mini-Microphone/dp/B0FMQW9LZD/ref=sxbs_sbv_search_btf
OnePlus 15R - ACE Edition | 12GB+256GB | Electric Violet | World's First Snapdragon® 8 Gen 5 | 7400mAh Battery| Personalised AI | Game-changing 165Hz Display | IP68 IP69 IP66 & IP69K | 4K 120fps video,47999.0,4.5,632,13.0,OnePlus,https://www.amazon.in/OnePlus-15R-Snapdragon%C2%AE-Personalised-Game-changing/dp/B0FZT1D63F/ref=sr_1_25
OnePlus Nord CE5 | MediaTek Dimensity | Massive 7100mAh Battery | Powered by OnePlus AI | 8GB + 128GB | Nexus Blue,24999.0,4.4,4599,14.0,OnePlus,https://www.amazon.in/OnePlus-Massive-7100mAh-MediaTek-Dimensity/dp/B0FC6XHHSV/ref=sr_1_11
"TheGiftKart Ultra-Hybrid Crystal Clear Back Case Cover for iPhone 17 | Shockproof Design | Hard Back Cover Case for iPhone 17 (PC & TPU, Transparent)",278.0,4.2,17803,72.0,TheGiftKart,https://www.amazon.in/TheGiftKart-Ultra-Hybrid-iPhone-17-Transparent/dp/B0FN89KT94/ref=sr_1_56
OnePlus 15 | 12GB+256GB | Ultra Violet | India's First Snapdragon® 8 Elite Gen 5 | 7300mAh Battery | Personalised AI | Game-Changing 165Hz Display | Triple 50MP Camera with 4K 120fps Dolby Vision,72998.0,4.6,725,5.0,OnePlus,https://www.amazon.in/OnePlus-Snapdragon%C2%AE-7300mAh-Personalised-Game-Changing/dp/B0FTRYH3XM/ref=sr_1_24
"iPhone 20W PD Fast Charger Adapter with 1 Meter Type C to C Data Syn. Cable Compatible with iPhone 16/16 Plus/16 Pro/16 Pro Max, 15/15 Plus/15 Pro/15 Pro Max, Laptop & Other C Type Devices",498.0,4.1,49,67.0,Brand: Punnkk,https://www.amazon.in/Punnkk-20W-Type-Cable-Compatible/dp/B0F7FWGMK2/ref=sr_1_45
Spigen EZ Fit Pro Tempered Glass Screen Protector Guard for iPhone 17/17 Pro / 16 Pro [2 Pack],1499.0,4.2,711,48.0,Spigen,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0FCFC9WL2/ref=sr_1_74
"Spigen Max 30W Fast Car Charger Adapter, Budget-Friendly, Dual Port(Type-C, Type-A) for iPhone 17/16/15/14 Series, Galaxy S25/24/23, Earbuds & More",399.0,4.4,11489,80.0,Spigen,https://www.amazon.in/Spigen-Charger-Adapter-Budget-Friendly-Earbuds/dp/B0G2LCL12G/ref=sr_1_49
"Vivo X200 Pro 5G (Titanium Grey, 16GB RAM, 512GB Storage) with No Cost EMI/Additional Exchange Offers",94999.0,4.7,329,7.0,vivo,https://www.amazon.in/Titanium-Storage-Additional-Exchange-Offers/dp/B07WDJMX16/ref=sr_1_21
BATCHONE Back Cover for iPhone 16 | Matte Finish | Compatible with MagSafe | Premium Polycarbonate Shockproof (Black) (Pack of 1),249.0,4.6,698,75.0,Brand: BATCHONE,https://www.amazon.in/BATCHONE-iPhone-Matte-MagSafe-Shockproof/dp/B0FWRSYSGS/ref=sr_1_39
"iPhone Charger Adapter 20W Type C (MFi-Certified) for iPhone 17/17 Air/17 Pro/17 Pro Max,16/16 Plus/Pro/Pro Max, 15/14/13/12/11 Series with PD 3.0 USB-C Fast Charging Adaptor",499.0,4.4,6184,69.0,DR VAKU,https://www.amazon.in/Charger-Adapter-Charging-Adaptor-Certified/dp/B0D5YQWKYL/ref=sr_1_37
"SKYCELL Charger Case Cover with Full Cable Protector 3D Cute Pattern Compatible for iPhone Charger Only 18W & 20W iPhone 16,iPhone 13,iPhone 15,iPhone 14 (Black Astronaut)",159.0,4.5,1215,82.0,SKYCELL,https://www.amazon.in/SKYCELL-Charger-Protector-Compatible-Astronaut/dp/B0DMM6XFXJ/ref=sr_1_35
Amazon Brand - Solimo Tempered Glass Camera Lens Protector for iPhone 15 (6.1 Inch) & iPhone 15 Plus (6.7 Inch) | Anti-Scratch | Black Tempered Glass,149.0,4.0,604,57.0,Amazon Brand - Solimo,https://www.amazon.in/Amazon-Brand-Tempered-Protector-Anti-Scratch/dp/B0D876TYFQ/ref=sr_1_72
"YATWIN Silicone Case for iPhone 17, Soft-Touch, Shockproof, DustProof, Antiskid Phone Cover for Apple iPhone 17 - Mint Green",299.0,5.0,1,,Brand: YATWIN,https://www.amazon.in/YATWIN-iPhone-17-Soft-Touch-Shockproof/dp/B0FVFM9CNB/ref=sr_1_73
"amazon basics Luxury Paper Thin Case Cover for iPhone 13 / iPhone 14 | Matte Finish | Compatible with magsafe | (Blue, iPhone 13 / iPhone 14)",249.0,3.7,352,69.0,amazon basics,https://www.amazon.in/amazon-basics-iPhone-13-Compatible/dp/B0DTPV6KCQ/ref=sr_1_47
Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 17 Pro Max (TPU + Poly Carbonate | Crystal Clear),1599.0,4.0,18147,36.0,Spigen,https://www.amazon.in/Spigen-Hybrid-Compatible-Carbonate-Crystal/dp/B0FD25XK76/ref=sr_1_53
Spigen Slim Armor Back Cover Case Compatible with iPhone 14 Pro (TPU + Poly Carbonate | Black),1499.0,4.5,28,44.0,Spigen,https://www.amazon.in/Spigen-Slim-Armor-Designed-iPhone/dp/B0B1PHBGKF/ref=sr_1_71
"CMF Phone 2 Pro 5G (Light Green, 8GB RAM, 128GB Storage)",18649.0,4.4,430,19.0,Brand: CMF BY NOTHING,https://www.amazon.in/CMF-Phone-Light-Green-Storage/dp/B0F77VWZM5/ref=sr_1_30
"Nothing Phone (3a) Pro 5G (Black, 8GB RAM + 256GB Storage)",32580.0,4.4,245,7.0,Nothing,https://www.amazon.in/Nothing-Phone-Black-256GB-Storage/dp/B0DZTQ44FC/ref=sr_1_17
"iPhone 17 Pro Max 2 TB: 17.42 cm (6.9″) Display with Promotion, A19 Pro Chip, Best Battery Life in Any iPhone Ever, Pro Fusion Camera System, Center Stage Front Camera; Deep Blue",229900.0,4.4,210,,Apple,https://www.amazon.in/iPhone-17-Pro-Max-Promotion/dp/B0FQFVX9ZZ/ref=sr_1_3
EGOTUDE for iPhone 17 Case | Frosted Translucent Hard Back Cover Compatible with Mag-Safe,369.0,4.4,2094,63.0,EGOTUDE,https://www.amazon.in/EGOTUDE-iPhone-17-Case-Translucent/dp/B0FSRHTJ7C/ref=sr_1_63
"Ambrane Type-C to Lightning USB Cable, 22.5W Fast Charging, 480Mbps Data Sync Cable Compatible with iPhone, iPad, Macbook, iMac, AirPods, 1.25m (ABTL-125 Black)",129.0,3.8,4763,74.0,Ambrane,https://www.amazon.in/Ambrane-Lightning-Charging-Compatible-ABTL-125/dp/B0BWR911W9/ref=sr_1_50
"Protect+ with AppleCare Services for iPhone Pro Max (1 Year) (Email Delivery, No Physical Kit)",16999.0,,0,,Brand: SERVIFY,https://www.amazon.in/Protect-AppleCare-Services-Delivery-Physical/dp/B0DSV3ZCHM/ref=sr_1_60
