title,price,rating,reviews,discount,brand,product_url
Slide and Learn Multiplication Book for Kids | Interactive Pull Tab Activity | Colorful Times Tables 1 to 10 | Math Practice Book | Fun Learning for Early Education,849.0,4.8,5,58.0,,https://aax-eu-zaz.amazon.in/x/c/JHOAQ72BcG5YuIzSSplEgBsAAAGcakOWFwoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDIgICD5hiQC/clv1c_ek-wBIHXFcbWDn2nI5drJ16WdB1VqvSN8uCNM0HCl38HKuv-JqG3pkPc6iO7e0BW_-WiJeN9ZpjoyOwCTokVPYb6AO33Ns93_qJkBtnVntRVD5btOdXvYV_ZoP580trh2y4Sdv_UCVLkPUbsRmxC8VrZkh0clVDiMtGUP4cqiIEdXyd1jQMJrQV_cLhGQPCeYcTp80E_77doF4K8tlJGf63wN6-XrFQ3fC7vo2jIVs1tixkuKLeilD3JjAwCb55G1t6rt7qhjMNrkgfX7MgkdpnCtNJMlM7OaoQ0oyIuqbv_3MrTFWZV8nTLu0COU8mkI5m4jLwlNCUDK0sHWjeG__hwgcKs0CTQVrDTt4NFGTv9EuBW0Gq9YaBFgNoiBI6A6NAsM_BRfxSc3gVZzYr7MOsdgC3dmGjY7tv2z4BdTkHxTGCUYCMbdGSmj-3Gjzhqz5kbz4rVCbM5vtIv-9JRPfJcqTg4R6-2lnOEXiPA2T48D44aPA4zzXV6FgbV7vl0Gr3hN_U4iCcvMu-ec6bHRYmbpqBcvAOhixFuYYSM4b_aLGCNFtR--bVuP5kKKm3H-SDIbxgWBQwJbDkBz0ypGlmfMrKQyZWdqAW7iWNs715CZ_B2zbvWuAWzpae5dqGg-dF4Z55xQjEFWUmdO8w4HDPAUfl0GRbP4Z1eDj4fiSccKql7q5n-FfJEbyN_u8k8f5G_sNdEum6fHS4J0Y0aWSLAz5W1SOHD8B1DLmMBgRHefly_Jrv_8gkthRbCsJggyMXJ53uNHBlz6wxGJJ72KsMZ3ayx2zd3da0NuJWlEJgHXb7XZnJWEdh5kMX5dogjWTJUlKN0629Sv6pcS6xe0PaGhxM63onAZ799Qx4e1LGyB86XdLXJeYX8ri3ZtBZDpDWJrx0VmoIeobdpV6_VK11mRahQsVEqxUfGcvAU2AKdpsp_io54FPSf01-AksyZV_veVLeVrfBiyLwDf4Jwb1Hq-w5Ygd75ExJj1Wc0EkvoWxB0M5R90E5KW204gQGQNrIog6gp_afUx9KxwT-YalT1852cMtJzwCZoMgwFHHmmxswX1HRE-ZvGcQPdrAEqvfzyLWXTXJYrB2WsAWZ2oJZlzw9OtAYH3GZiGQ4AZi9w81bDStEGgr2pAFQc9mzR3MtWBZWZsdV6ZUOuQHsrnx_CQXNf-0qkdttglrPhBaBHIU8h5tFxKI8N4ge_la18_vjlYR5FMdnQt_s-v1EZorJdzYCc0BzipcezpTZZ7k1hb71WA2dRjHIEKayq_AjI_796uRM1DF7Q7XThgssL-VD4_XTretmRrDEF3-9aJsyjeGrDwnweRsc1CjLs1GAT1Tm4le-OIWhHJoC9VodGqitVPII_yO4MpFAEDrTELfGAGeEp_egsGg4MKkRfLtPjBcCBdmqmuX5LR1ehMFbrDarO8GQNsXTOjMS3NqA-EzDS-Ot9i1s_cZvYH4M2-yJe-lvOASFoivr2tJKShXEWw1Da08By9z4-kBaLG_NTAQ9hfzJCu9NCx43oivwgQY-4iFASEtMG-GDtL61ZkjEwyao1RZmw8r2AItwEzkTPIpl2B89CtqEQqLe4egxHPw81_1CY_FVT9IKiuhppypHlXKN9qPEMlJGl2vr2UOWWeVgUcYALot85CoP_AJqQ0-jf3B29oX64AoAwRhQuhAolFM3jbw/https://www.amazon.in/Multiplication-Interactive-Activity-Colorful-Education/dp/B0G26V17NK/ref=sxbs_sbv_search_btf
Slide and Learn Multiplication Book for Kids | Interactive Pull Tab Activity | Colorful Times Tables 1 to 10 | Math Practice Book | Fun Learning for Early Education,849.0,4.8,5,58.0,,https://aax-eu-zaz.amazon.in/x/c/JJ9PJ15O7DTi4TdcACASgtIAAAGcakO6YQoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDIgICCryucP/clv1c_ek-YBPHXEsTWniFPYhsAb2gzhEiX4nLDbTSCBGDw3VbzjtBNDaqeY30rYuLAfUY56K0kTz2r1ghh3e_l8GUo7z_DEGkvtn-I-WlJRJv9wEgGSQnIJ7QV3B01YvN_loJRF8wmhQhJexwhqwdZt90QWvJwqPTEVlXkjtSwGeeKDYMJRAPFbqDH4_4Flpib5XkK28dZlGGDegzNw8BFh4hns22Fq3J2jkKsviQE-GSLOrrgvzo0Rl4WidnYStCJ3Sin2bgfPCi6F4D0uG-QqZ4b5FlznLqH4NMV2BK1JimytJ4c0KtkYCNH6T7uFXAY8vxGAyVB3qEHe-ZjvfsvfEZ6rLjMizKzWxuBmlF3LMZl3Zp3PxFkRVPvLT5OuBwgMVJ4x9gpEbt2tM0WSOsPrFXsdGwnAiHpqAfDwEss7rm1OsxUBEVAGCoBm1vkSt4Ruvi0cNl9ghfvjWJgDaQP6EDenWw9hqLG4g9wTX11POBVaTpaS9J-ECJJJoUOEFiNwhwERWKjHy1SOF2n53OwXHBHje9GChhfgzHDUzWLRUblq5brIHwFBq4U_HQb9lDZipS3xdaMKz6lG4Ng5q5ZeWMSotlebdo4EiBZVrOxnu92axq9rmekIVRgaimcBsaJ5zJqIQ1LFijvB_gGOLkzpbiQj2ynysMccebJetBTxGXPUz2S-6r54cKqatmwoeVILOD3OISmQG1N8JNIzMdrCcT7eoQ5quSxfREmPaf-9_Zcr0EqYBbKYsOCGNZ2gzBs9dG3a3GKDW_wiOp5GEj814z24DrqSVbgLk7kwXx-EcjEsMvy56MmVvXKcdJwkkWfgYFk5ocC_N5j1Oy9yhAD6n2jw4I1qJR2MHkmahcLqkcRthwfYC6c6eIH0aCDN-p5xuDjYAh9X1CA0OOrlkL0mtTQ2brdpw83V68QAKGp1WhHBITmDJBVwb50-opgF6eLvx1efvng831Wq-_wGlOzbfF2rMb9V5hrVOV23lRG8AGWSUvzua6cLDZprMOaj1rL-0dZoWj9sjTHhJPW9f8yZ_bCGIzcPLCQB-RzpUrkMio71XUeUjNJAvsui5ZRtMVTkCB0QOgoCIr2RaplAofjlWtZjjs8QCnsv1miZg50gIEfFPtIj-D8uAsaUmpfysbXiUP1gB4GgzCpISDijae7MXTZQAegdJLFLIZ1PSNlpCcFTjs0DXAFFlFY98i8_toxH59npTGo-WNwI41PEEElu3AVNMkWrH_r5pHqAzmyoQwMpYFXX-GGuzpQtpPiERRsewvJjC_kPC5MHuSMUC1GDamKJyhqP2aBCfJQUH8Af6wqhaCHyulFvFrsNogUGr8UeaLKTd2eWcDd97saEV7BMvY6tmindnikjk5hIov2E6dxomRU65eaJTH8OWwWrMbnTp-QELENrAoNYD3RwM6xLH-LIwdEk0pnuq2HTpD1O9AS1rbQ897eyz0AKWrY4UI0eN1Z1tTKvesGPXlurLNMXWsRrFgJrmcXtq_zoHVExxva4rj-1H-OXcZkbyXJyyMiqXSOjxD2SDJIHb_1bMd4hlyES22-JlFb5afGgLZnsqlYRtDqG9jqZkMWdbyctDGtmtVnI1KKOfW70QxsVXVoBINMs7NV0pfcjPz8lIS8PNi6FuOp2NErtbRKd6Bm78_2rFDVgePx-cPYVXDv47msEZyllcwSEjc/https://www.amazon.in/Multiplication-Interactive-Activity-Colorful-Education/dp/B0G26V17NK/ref=sxbs_sbv_search_btf
REDMI 15C 5G Dusk Purple 6GB + 128GB | Royale Design | Massive 6000mAh Battery | Segment's Largest 17.53cm Display Up to 120Hz | MediaTek Dimensity 6300 | 33W Fast Charging | 50MP AI Dual Camera,13999.0,4.2,263,13.0,Redmi,https://www.amazon.in/15C-Segments-MediaTek-Dimensity-Charging/dp/B0G2B2QVLL/ref=sr_1_3
"realme 15 Lite 5G Smartphone 8+128GB Elect Purple,120Hz OLED Display,5000mAh Battery,80W SuperVOOC,Dual 50MP 4K Cameras,Dimensity 7300 Energy 5G Chipset",15999.0,,0,24.0,realme,https://www.amazon.in/realme-Smartphone-Display-SuperVOOC-Dimensity/dp/B0FR2BBVKK/ref=sr_1_31
"realme 15X 5G Smartphone 8GB RAM 128GB ROM, 6.8 inch 144Hz Display, 7000 0mAh Battery, 60W Fast Charging IP69 Pro Waterproof Dimensity 6300 6nm Octa-core chipset Processor (Maroon Red)",17740.0,4.2,190,11.0,realme,https://www.amazon.in/realme-15X-Smartphone-Waterproof-Dimensity/dp/B0FX3VKP8X/ref=sr_1_19
"iQOO Z9 5G (Graphene Blue, 8GB RAM, 128GB Storage)",19499.0,4.3,2012,22.0,iQOO,https://www.amazon.in/iQOO-Graphene-Dimensity-Processor-Brightness/dp/B07WFPL2VW/ref=sr_1_30
Redmi 15 5G Frosted White 8GB + 128GB | Segment's Largest 7000mAhA Battery | Segment's Largest Display 17.53cm(6.9) Up to 144Hz | Snapdragon 6s Gen 3 | 18W Reverse Charging | 50MP AI Dual Camera,16999.0,4.1,1343,6.0,Redmi,https://www.amazon.in/Redmi-15-5G-Segments-Snapdragon/dp/B0FJFTMG59/ref=sr_1_4
"Realme P3 Pro 5G (Saturn Brown, 8GB RAM, 128GB Storage) | Snapdragon 7s Gen 3 | AMOLED Display | Dual Nano-SIM | 6000mAh Battery",21690.0,4.4,8,,realme,https://www.amazon.in/P3-Pro-Storage-Snapdragon-Nano-SIM/dp/B0DYF22HNB/ref=sr_1_42
Slide and Learn Multiplication Book for Kids | Interactive Pull Tab Activity | Colorful Times Tables 1 to 10 | Math Practice Book | Fun Learning for Early Education,849.0,4.8,5,58.0,,https://aax-eu-zaz.amazon.in/x/c/JN-wtgUv9UVoX3WzaPIXsgwAAAGcakPSwAoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDIgICA5QVXC/clv1c_ek-YBPfXYsTaBrf7A0nA2qtahpQiFJ4n2nUOc-BrrrZptxyj1Akyn2aQUkPKBgoMi1o9FOL1S-S9k8dAQnLUaNAOI0Iu-ExKEB1LJAj4004uTwloECwJsI1y7MuMJjEz2sTh8Uoyb302FQGzhoGw4cKZqNMUVtTqtpTJ3Sd6TcEYT2kV3w0MaNUZ5iPIDfgnd_QaksjuT8bP197J_-GgcW4aM1cdBTriwJ_QwJuuRQTs0Bb9lxfU5YXceGRbSpC238poeuEPhgR_PjGLLzUdclWq24QFXBiKo3StKleqfJ6U8rsQBxJ7aPqNECBta5S_BXXlR8s9rH8-yqE7tCitYsynPLJyNQadOZZXI8Xl1R7nOJR8RUprXPl2Xy0CmKtTLY8Q8CNYJJ7Prpr-2SqeVeAHggizUWFY4mXeDsQ83ymFEPqUvoikNcAhs1qVfv5fxdStzZNu1y7oNeyz5TEKbe8bq2dbnYZGyZJRH8ci3S7F9N9F_JYpnl2Ha2ZzcB1WRuWOCaXBuk_jBLRwO06rBgIGunaNCRBhYcdFW8X1AhKDmJgR5nYn3FzyExUbzwMpU1oHFAtRWMrxFxdWmWz5HHLzlpkNVHS_5xL1eZuB_XXiXsJqoswK4zk7Kd6pAmhO6NFOAuv5HNAQWFaraaaAQYQkLIw0ORBDjNo6qK67DfBQEj0fXEQu_puW09RvcpOr9MG3VilZYZ7kA2ZOxwqaeTy1vt2wud1cREtmvC3HNlsAr2UQdn_5EQcu4p8t-oGaRHgcPHeSbNvi0U6_pNE3D5DG-vNv42xsAJ-69ZVfbDxirAshuipdD4IgdVi-FEgZ6OHglw-NUNemCH_rVUnaFwRGdhYu_eqCYze6HyiySdqRbPJJoxbh4UN8JUrwu5UTuRS7V_1OSAyr3WTeXaMTDDJNz0InkGRyrtScOySDfYvYvsqELNtfNKqJrgv6LOcsXDCHlDV6bN-w-wTGp2xLJsHOxfAF4p2Vi1IIx-lf-UG8qtvdAhH0KWGFcAfb8J2S93CcEqYj_Qhxu_VN0umqrzsmeE94kRAr3Z8DMkGbEtZ7hCe9heZ0MbRfD3pxlAWuuYOfAUooe6jj0xJrldNpUMUB4_gINKB_GzF3WJJo-8RZomW_C4iQDfF2uBzl5FIRDwW1QcJGjugU0xxUaatbKX9fF0ot3wJztg4eH-PG68IdHTBtLEyZ7ZpJeYpCI2l_9qEpVdotHEZmsqEfAVkfKjbtBA9hnklIo7uDpWmZeGPQaESsWEJfs-EnWhVv03pESEzQhok15H_aapNSoF_a6wCyj3CE_9dhIW4deDbXnvxzH_j6yQpXL4sv-oN9ltk_XxDY2cGAamaeQ6jI48lR0vuepjvvq1mR9b93nYeOdbp3GuEahzSzdJDzgNNTnzqMA1fN4HrNPPGAvFBKozVZS8BxdDmY9X08ETqX1jj2MXLE-h2P4WDhoeJ3b87zyxlmKkA8LKYdavTcSqhignTiaYOquUIyo2ntXy4blhTR-_A2fGm4DHa_U29NNIZsQ-c2fIFhT_D-BlFiXx8_oo2glDtXDVz93-B-zKID_QPvVlYv_3IXn-5wWemCmFraoG7eMjA6Cav76KB0cnjYJ2kYIT9md7KWXt5kDk5dYFM4WsYPyfCXcr28EzHzLW4kSUjtSX0GkADjWgNA9gh8nQ/https://www.amazon.in/Multiplication-Interactive-Activity-Colorful-Education/dp/B0G26V17NK/ref=sxbs_sbv_search_btf
"realme NARZO 80 Lite 5G (Onyx Black, 6GB+128GB) | 6000mAh Long-Lasting Battery | MediaTek Dimensity 6300 5G | AI Assist | IP64 Rated Water & Dust Resistance | Military-Grade Durability",12499.0,4.2,3403,17.0,realme,https://www.amazon.in/realme-Long-Lasting-Resistance-Military-Grade-Durability/dp/B0F9TS623W/ref=sr_1_5
"realme NARZO 90x 5G (Maroon Red, 8GB+128GB) | 7000mAh + 60W Biggest Battery & Fastest Charging in The Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | AI Assist | 400% Ultra Boom Speaker",16999.0,4.3,454,6.0,realme,https://www.amazon.in/realme-7000mAh-Biggest-Battery-Charging/dp/B0GK8NLC3K/ref=sr_1_18
"Samsung Galaxy M15 5G (Blue Topaz,6GB RAM,128GB Storage)| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED Display| Without Charger",16999.0,4.1,3010,23.0,Samsung,https://www.amazon.in/Samsung-Storage-MediaTek-Dimensity-Security/dp/B0CYQ2LZC9/ref=sr_1_41
Slide and Learn Multiplication Book for Kids | Interactive Pull Tab Activity | Colorful Times Tables 1 to 10 | Math Practice Book | Fun Learning for Early Education,849.0,4.8,5,58.0,,https://aax-eu-zaz.amazon.in/x/c/JLy3sElsgPBxuY1TYAFgqhsAAAGcakNOKwoAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICCUZ2Hk/clv1c_ek-wBPHXLcTWXmxht8n2s_sg7bTDMmMcNUnyJfNhGxuOGE1dCjrNObxwtT-5T6R0nYK_cPMLcwL_H8Xck0gJrif7XLr8Evu4wJIEFuBOkdea0wApIov1lfSTgmJxr0gRt1ueKS1D9DstTHpVil83izmLU3GYiwVKE8X8vyGAyN5fOGkUHeaZ4kAF4V9S9_IqXhSUhDIi31SsPfSd9s2dsGuNm_oXAFvS4PpENgGOF5_BUneqb4w6Q1QIDcfgvfdyCeArt25V6pvJ-3zo40uO1eMPi6mqEM3qKNuGBVsQmRkvSF2wtXqDArAnQ2UxwcLsjETPpcMgohFt7DKIqx2Xqg5MdjqEmzYvUR0Vk-5OCTvfiOgpt1itYtdUgNYLJ-1diLpYeeT60lNGzTHToV2XdGo7YkZYMAu32d3bajZ-aQ7X9IPDdtqAUIITY90whNT7A5PYOXZbaQX-c8HDZUHeXxbWgy5wJaGn3IKv3E_V7lZrEpHLy2AEdKNMnmThT-sl6qyFx_MSquM6HofJ8WspkmZo3-mVvYuuqo9OdumKd7Tn__0be1Ay_0ZMb6Tw1pWNobbt3vS_lhjBCfwJ_xEHUyIlBBKm6m06_sA0FHeBOkdPdc3Mdu-24wHQCLdF6bzZ8Bz73dOOXk9nLerYBp-OEUve-si-53VslkihTtoLk13r6-TUYzKiqX8YPqrMGjR7lGYGOwyrPo_6AokxmAsZHGR2X5_ZuwGUqURqwMFBHEO5YXJVtr7NqwYyoAlIM58Z6AGwRSKMZ60MWVTVw5BKhTpQ_ZGBpfWNxzwnavJB8Yhquz15-h2tqYJBRn9VhWmewpy_tWEaMJQrBlQIbvZAFOo4R7JzlifZAy1I-R5pA7C6GoeLTCyhRovY3ePaH21DoY4DfJVVROULk1EL53bMJqHb3rrRXjhTIGo4siqosuSANyn2iWYIrmW-WdD9bPO1rRHFIVt1FzH-sLdbidnzZx4hzctaYj3LvEnlSGYhY6zXATqH5QgJEq8QtQncQGaMG3j-PVj2L6nZCk-_SSXaGGo5zPAIAeqRbxVA4ewiBP6elwsMbEBAt-6jBUGh5RIRa_e4NaHohOKYrlIQ1tNYUn1IGDNTVSMtIKntBWKjlKD_ONU9OlOVL_P87cuKWfz23aBC4uBmK1zWmCqeIVDrfZrCBUISbKntE8o83beoP0KDu_MPhBnTjnjtaIazHZOp-iowLh9X7kCeg8FlPVJhNEVzIQGsuQkxS1b57D7dgkmbRsziVidB2C0QtddMSgEdJSIrFNDsbETHzcedvxqXAMziQ_U6PtD4qv3WHd4CaZQ9SZiaC9lK-sZXKdu_tFrmJwk5yGFshgO5iNn1oUeGaTQU0aKvsAnErgQNkXm7uxJpR6Zrtr_ha89YWgA2zg2xN02LWEHbZMv4JRIxS4GMfYeMt-jvmmYRj0DpYhXvttyuOj_JhcMm6OE8Wap2pNLD4FuJFSQDj0COJBo02qEMi3GZ7XLjz7tIO4mPqOUrOXloEQJOtB0u72pswyeEFOSNHZ-0Y9UW2IhfkDcn_xKOcLX6WakFOlVFwPdG6V8zwV6rwuOo0ulgWJiRjXe3XLubXmXzpyfIVMZj3bfKicXvtcc596PPZPRImWkDFAhRcUXoEAgHQJg8FK1NtHoxVB3aGVfzbOckPs_LpkxHkSpEvWUINTw/https://www.amazon.in/Multiplication-Interactive-Activity-Colorful-Education/dp/B0G26V17NK/ref=sxbs_sbv_search_btf
"MI 10i 5G (Atlantic Blue, 8GB RAM, 128GB Storage) - 108MP Quad Camera | Snapdragon 750G Processor | Extra INR 1,000 Off Through Coupons",23999.0,4.2,36009,14.0,Brand: MI,https://www.amazon.in/Mi-10i-Atlantic-Snapdragon-Processor/dp/B089MTFHZQ/ref=sr_1_35
"Redmi Note 10S (Deep Sea Blue, 8GB RAM,128 GB Storage) - Super Amoled Display | 64 MP Quad Camera | 33W Charger Included",17999.0,4.1,1151,14.0,Redmi,https://www.amazon.in/Redmi-Note-10S-Deep-Storage/dp/B09MKPTK2Y/ref=sr_1_39
